params_lookback,mean,std,min,count
4,0.03288486714546497,0.031035437724851313,0.008575325831770897,13
8,0.036605307937793014,0.04823264591764048,0.005912940017879009,53
13,0.03590458559079303,0.03040213464161994,0.01224137656390667,9
