params_lookback,mean,std,min,count
4,0.022140169166959822,0.02308048805433827,0.008032836019992828,8
8,0.008240259368903935,0.003172589046276203,0.004576986655592918,16
13,0.012309696753600649,0.017772396759027587,0.004393972456455231,51
