params_units,mean,std,min,count
8,0.03442861146829797,0.03356452024570285,0.006430402863770723,33
16,0.04789036495744118,0.05597123288360182,0.006153665017336607,14
32,0.06742825074720063,0.10097708211435844,0.004452195484191179,28
