lr_bin,mean,std,min,count
1e-4-3e-4,0.0067875373642891645,0.0063972579682859,0.0033301417715847492,13
3e-4-6e-4,0.004451784787972163,0.002378084879744304,0.0017897377256304026,41
6e-4-1e-3,0.004149787538197069,0.0011542554653035638,0.0023939565289765596,21
