dropout_bin,mean,std,min,count
0.10-0.20,0.020297658804338425,0.015200805832783094,0.005096360109746456,24
0.20-0.30,0.015396536365151405,0.010799352217983062,0.006631393451243639,25
0.30-0.40,0.018205849942751227,0.02099780272115289,0.006605867296457291,20
0.40-0.50,0.016481137834489346,0.01077087921999742,0.005022087134420872,6
