params_lookback,mean,std,min,count
4,0.02202205511275679,0.012377586382034386,0.008626174181699753,8
8,0.011057885730282423,0.008781618242604067,0.004669925197958946,47
13,0.013280395464971662,0.008316941857445661,0.004449421539902687,20
