number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.010448198765516281,2026-08-05 23:46:53.920659,2026-08-05 23:47:01.419306,0 days 00:00:07.498647,8,0.15598842538356547,8,0.0001519717482087792,Adam,8,150,COMPLETE
1,0.007269443478435278,2026-08-05 23:47:01.419817,2026-08-05 23:47:05.223731,0 days 00:00:03.803914,16,0.4306386651318812,8,0.0001683163783126898,RMSprop,32,105,COMPLETE
2,0.03003929927945137,2026-08-05 23:47:05.224086,2026-08-05 23:47:06.614095,0 days 00:00:01.390009,16,0.40234291649103204,13,0.0001215275924469374,Adam,16,18,COMPLETE
3,0.009568717330694199,2026-08-05 23:47:06.614444,2026-08-05 23:47:11.581459,0 days 00:00:04.967015,8,0.433200278275589,8,0.00032270022780346477,RMSprop,8,99,COMPLETE
4,0.009033282287418842,2026-08-05 23:47:11.581855,2026-08-05 23:47:17.670045,0 days 00:00:06.088190,16,0.4374779258933154,13,0.0005746924016270303,Adam,8,150,COMPLETE
5,0.007763525005429983,2026-08-05 23:47:17.670427,2026-08-05 23:47:24.765731,0 days 00:00:07.095304,8,0.33885224180963935,8,0.00013491513547837257,RMSprop,8,150,COMPLETE
6,0.021331699565052986,2026-08-05 23:47:24.766077,2026-08-05 23:47:33.283791,0 days 00:00:08.517714,8,0.2366430521852052,13,0.0002601649675284104,RMSprop,8,150,COMPLETE
7,0.01877383515238762,2026-08-05 23:47:33.284171,2026-08-05 23:47:36.559013,0 days 00:00:03.274842,16,0.4116197113216105,8,0.00016192210603183145,Adam,32,82,COMPLETE
8,0.012772818095982075,2026-08-05 23:47:36.559371,2026-08-05 23:47:39.192897,0 days 00:00:02.633526,8,0.37760390756639134,4,0.00046730638012446507,RMSprop,8,64,COMPLETE
9,0.04812702164053917,2026-08-05 23:47:39.193287,2026-08-05 23:47:41.121495,0 days 00:00:01.928208,8,0.14993706760382322,4,0.0005153361627387834,RMSprop,16,40,COMPLETE
10,0.014120828360319138,2026-08-05 23:47:41.121866,2026-08-05 23:47:43.622445,0 days 00:00:02.500579,16,0.2980455648437502,8,0.0009341210190093892,RMSprop,32,61,COMPLETE
