params_lookback,mean,std,min,count
4,0.012848107942513056,0.01072676613266801,0.0057741920463740826,14
8,0.026317584017912548,0.023273532294315624,0.009205401875078678,9
13,0.01420476481031913,0.01537007400469481,0.004430362023413181,52
