params_lookback,mean,std,min,count
4,0.02306592222303152,0.012965442829942315,0.008704694919288158,10
8,0.02170357161496834,0.021444855123628537,0.005618596449494362,41
13,0.017522538701693218,0.012911314267896058,0.005700856447219849,24
