params_lookback,mean,std,min,count
4,0.024028766248375178,0.01430254132506754,0.011718707159161568,10
8,0.0567259662784636,0.09219043736463073,0.011019193567335606,8
13,0.04038536809221433,0.05963751241500237,0.004858024884015322,57
