dropout_bin,mean,std,min,count
0.10-0.20,0.011772591886775834,0.002882683221758176,0.007879767566919327,7
0.20-0.30,0.013003080313944298,0.015299830471185565,0.004393972456455231,23
0.30-0.40,0.013542903254606895,0.02114040768639063,0.004576986655592918,35
0.40-0.50,0.008127943333238363,0.0028837453312352277,0.004774079192429781,10
