lr_bin,mean,std,min,count
1e-4-3e-4,0.02692466650158167,0.02206068784248759,0.004945910535752773,50
3e-4-6e-4,0.017264592549985365,0.01095158857648918,0.006097888574004173,21
6e-4-1e-3,0.021871798438951373,0.00823316729717614,0.013105248101055622,4
