lr_bin,mean,std,min,count
1e-4-3e-4,0.061747251641160496,0.07103748598629314,0.005974568892270327,24
3e-4-6e-4,0.04845932248447623,0.05267078143479545,0.005535304080694914,35
6e-4-1e-3,0.022754571866244078,0.01914782222958979,0.005698880180716515,16
