params_units,mean,std,min,count
8,0.01588138910010457,0.04446240196383189,0.004149124026298523,40
16,0.01158683691173792,0.0036245070128736387,0.00703671108931303,10
32,0.009346732702106238,0.004023159789069461,0.004507655277848244,25
