params_units,mean,std,min,count
8,0.01062228925595129,0.006654253156294639,0.0045797755010426044,54
16,0.013466057949699461,0.005851617225709795,0.009336519986391068,8
32,0.010026224279919496,0.0035921274009579644,0.005707128904759884,13
