dropout_bin,mean,std,min,count
0.10-0.20,0.005411807163101103,0.0017506653986787309,0.0027726939879357815,9
0.20-0.30,0.005206883160604371,0.0021907148070793017,0.0036041256971657276,9
0.30-0.40,0.004753249499481171,0.0023079605854653376,0.0031362788286060095,20
0.40-0.50,0.0034674565760871847,0.0009517441953001325,0.0024022734723985195,37
