params_lookback,mean,std,min,count
4,0.004839928820729256,0.0028754689626233243,0.002563242567703128,51
8,0.006710987014230341,0.0062096533507704135,0.0028746374882757664,16
13,0.004863907088292763,0.0017879490034399324,0.0034089600667357445,8
