number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.017197106033563614,2026-08-06 01:02:57.334767,2026-08-06 01:03:00.149822,0 days 00:00:02.815055,8,0.21493222974500248,8,0.00033983059095808564,RMSprop,32,48,COMPLETE
1,0.052109651267528534,2026-08-06 01:03:00.150286,2026-08-06 01:03:03.761905,0 days 00:00:03.611619,16,0.33955485622481685,13,0.0002488264087085626,RMSprop,32,70,COMPLETE
2,0.052773404866456985,2026-08-06 01:03:03.762255,2026-08-06 01:03:06.721083,0 days 00:00:02.958828,8,0.14067546689898475,8,0.00013902172204288758,Adam,32,50,COMPLETE
3,0.006628686562180519,2026-08-06 01:03:06.721480,2026-08-06 01:03:13.850066,0 days 00:00:07.128586,8,0.26415081316451927,8,0.0002553892047618797,Adam,16,150,COMPLETE
4,0.015713203698396683,2026-08-06 01:03:13.850441,2026-08-06 01:03:16.736017,0 days 00:00:02.885576,16,0.23065866938032142,8,0.0008265814192100954,RMSprop,32,75,COMPLETE
5,0.013291722163558006,2026-08-06 01:03:16.736397,2026-08-06 01:03:19.303166,0 days 00:00:02.566769,8,0.4128487125350281,4,0.0003107174864322089,RMSprop,32,41,COMPLETE
6,0.017372319474816322,2026-08-06 01:03:19.303570,2026-08-06 01:03:21.455524,0 days 00:00:02.151954,8,0.10851159980708894,8,0.00050603903669843,Adam,32,31,COMPLETE
7,0.014364550821483135,2026-08-06 01:03:21.455888,2026-08-06 01:03:23.495937,0 days 00:00:02.040049,16,0.15511648254627364,4,0.0006945350474323584,RMSprop,32,41,COMPLETE
8,0.013442748226225376,2026-08-06 01:03:23.496306,2026-08-06 01:03:26.645190,0 days 00:00:03.148884,8,0.42443054190700263,8,0.0005576015658345781,Adam,8,58,COMPLETE
9,0.04185295104980469,2026-08-06 01:03:26.645572,2026-08-06 01:03:28.373570,0 days 00:00:01.727998,16,0.3886085405375762,8,0.0009824810446398345,RMSprop,16,38,COMPLETE
10,0.10137217491865158,2026-08-06 01:03:28.373993,2026-08-06 01:03:34.239307,0 days 00:00:05.865314,8,0.31057775003461674,13,0.0001001048279147243,Adam,16,78,COMPLETE
11,0.013342048972845078,2026-08-06 01:03:34.239704,2026-08-06 01:03:40.090717,0 days 00:00:05.851013,8,0.27786280502065236,4,0.00023160597743224112,Adam,16,120,COMPLETE
12,0.009577330201864243,2026-08-06 01:03:40.091144,2026-08-06 01:03:44.104201,0 days 00:00:04.013057,8,0.44748789595332356,4,0.00034899065062673877,Adam,8,75,COMPLETE
13,0.01812082529067993,2026-08-06 01:03:44.104600,2026-08-06 01:03:51.243357,0 days 00:00:07.138757,8,0.3465353704338132,4,0.000184911334497766,Adam,8,150,COMPLETE
14,0.0202267337590456,2026-08-06 01:03:51.243770,2026-08-06 01:03:54.789792,0 days 00:00:03.546022,8,0.23183501826881792,4,0.00041743874168711733,Adam,8,65,COMPLETE
15,0.10849685966968536,2026-08-06 01:03:54.790174,2026-08-06 01:03:56.808013,0 days 00:00:02.017839,8,0.2803067416791687,13,0.0001791544887391734,Adam,16,18,COMPLETE
16,0.02398400567471981,2026-08-06 01:03:56.808414,2026-08-06 01:03:58.914689,0 days 00:00:02.106275,8,0.445784689966797,4,0.0003246692679696927,Adam,8,28,COMPLETE
17,0.048799917101860046,2026-08-06 01:03:58.915060,2026-08-06 01:04:00.408593,0 days 00:00:01.493533,8,0.3674098552620829,8,0.00041925985267245,Adam,16,17,COMPLETE
18,0.07225164026021957,2026-08-06 01:04:00.409116,2026-08-06 01:04:01.793703,0 days 00:00:01.384587,16,0.18680638178869746,4,0.0002500974609643625,Adam,8,16,COMPLETE
19,0.015620801597833633,2026-08-06 01:04:01.794249,2026-08-06 01:04:11.972409,0 days 00:00:10.178160,8,0.32168729798726753,13,0.00017710182665104054,Adam,8,150,COMPLETE
