lr_bin,mean,std,min,count
1e-4-3e-4,0.04795907324712191,0.03720520610603976,0.013329688459634781,14
3e-4-6e-4,0.045171297010448246,0.0451550386066041,0.005727171432226896,45
6e-4-1e-3,0.04259857611032203,0.048282764833492336,0.007140517234802246,16
