dropout_bin,mean,std,min,count
0.10-0.20,0.012481000326159928,0.004484200597900145,0.007051767781376839,9
0.20-0.30,0.009627739624942051,0.004628332822944747,0.004869559779763222,34
0.30-0.40,0.012111605261452496,0.008698376677327684,0.0045797755010426044,24
0.40-0.50,0.010165290324948728,0.0034437500651613075,0.005304304882884026,8
