lr_bin,mean,std,min,count
1e-4-3e-4,0.006876618673021977,0.0047002043159015405,0.0033937266562134027,13
3e-4-6e-4,0.0059762793296778745,0.0035736896736717084,0.002996480790898204,22
6e-4-1e-3,0.004530465212883428,0.0017899138296069176,0.0021105939522385597,40
