params_units,mean,std,min,count
8,0.020275195211391237,0.02477552788459502,0.0054419212974607944,17
16,0.01609206138374774,0.013343642696976181,0.005238718818873167,19
32,0.01708552986383438,0.014155550767541634,0.004233972169458866,39
