params_lookback,mean,std,min,count
4,0.016722592432051896,0.008098356067596945,0.009239781647920609,10
8,0.018612311739060614,0.007980023625684838,0.00910475105047226,9
13,0.017862934220050062,0.01719472129610304,0.005022087134420872,56
