params_lookback,mean,std,min,count
4,0.014708758099004626,0.006937478224152782,0.009288044646382332,8
8,0.011544696664945646,0.009039379942836732,0.004412179812788963,55
13,0.01338495589637508,0.011062515085563045,0.006069370079785585,12
