number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.01833559013903141,2026-08-06 01:25:50.029707,2026-08-06 01:25:53.195653,0 days 00:00:03.165946,16,0.3361909542251131,4,0.0003900333779867349,Adam,16,77,COMPLETE
1,0.03441815450787544,2026-08-06 01:25:53.196059,2026-08-06 01:25:59.618708,0 days 00:00:06.422649,16,0.3517851496931002,13,0.00010466335095993045,RMSprop,8,150,COMPLETE
2,0.021574771031737328,2026-08-06 01:25:59.619053,2026-08-06 01:26:03.033102,0 days 00:00:03.414049,16,0.3319168687085952,13,0.000673147221550207,Adam,32,61,COMPLETE
3,0.09451992809772491,2026-08-06 01:26:03.033486,2026-08-06 01:26:05.928952,0 days 00:00:02.895466,8,0.10572293879856241,8,0.0004051469581617418,Adam,8,53,COMPLETE
4,0.0543847493827343,2026-08-06 01:26:05.929333,2026-08-06 01:26:07.647066,0 days 00:00:01.717733,16,0.15844969050994942,4,0.0002816310361177936,RMSprop,32,31,COMPLETE
5,0.01829718053340912,2026-08-06 01:26:07.647424,2026-08-06 01:26:09.615830,0 days 00:00:01.968406,16,0.10753878319561075,13,0.00016930942118071696,RMSprop,32,30,COMPLETE
6,0.004661015700548887,2026-08-06 01:26:09.616203,2026-08-06 01:26:14.626939,0 days 00:00:05.010736,8,0.37594090785080575,13,0.0005723412290973562,RMSprop,8,71,COMPLETE
7,0.019520752131938934,2026-08-06 01:26:14.627468,2026-08-06 01:26:17.013067,0 days 00:00:02.385599,8,0.37772344030072463,8,0.0002118037826803608,RMSprop,32,40,COMPLETE
8,0.017924662679433823,2026-08-06 01:26:17.013464,2026-08-06 01:26:23.995869,0 days 00:00:06.982405,8,0.36952788504710665,13,0.00010360667169116124,Adam,8,99,COMPLETE
9,0.009404429234564304,2026-08-06 01:26:23.996253,2026-08-06 01:26:27.970429,0 days 00:00:03.974176,16,0.10057043017461705,13,0.00020293935930399312,RMSprop,32,79,COMPLETE
10,0.04357223957777023,2026-08-06 01:26:27.970811,2026-08-06 01:26:30.853054,0 days 00:00:02.882243,8,0.2496894787494166,4,0.0009312805605906577,RMSprop,16,51,COMPLETE
11,0.006187599617987871,2026-08-06 01:26:30.853419,2026-08-06 01:26:35.526251,0 days 00:00:04.672832,8,0.2627107766688346,13,0.0005669066699735279,RMSprop,8,65,COMPLETE
12,0.006370906252413988,2026-08-06 01:26:35.526637,2026-08-06 01:26:41.327893,0 days 00:00:05.801256,8,0.44339930437446295,13,0.00057781175822384,RMSprop,8,85,COMPLETE
13,0.04697572812438011,2026-08-06 01:26:41.328244,2026-08-06 01:26:45.915615,0 days 00:00:04.587371,8,0.24658879576484155,13,0.0005799899344003199,RMSprop,8,65,COMPLETE
14,0.02881171740591526,2026-08-06 01:26:45.915981,2026-08-06 01:26:49.843203,0 days 00:00:03.927222,8,0.20174648475444623,13,0.0009821464046799065,RMSprop,8,53,COMPLETE
15,0.020719759166240692,2026-08-06 01:26:49.843562,2026-08-06 01:26:52.850809,0 days 00:00:03.007247,8,0.3016713065186919,8,0.0004470658067091244,RMSprop,8,60,COMPLETE
16,0.01443464308977127,2026-08-06 01:26:52.851169,2026-08-06 01:26:56.587070,0 days 00:00:03.735901,8,0.4229637912750335,13,0.0007263038876857589,RMSprop,16,49,COMPLETE
17,0.010878353379666805,2026-08-06 01:26:56.587446,2026-08-06 01:27:03.713587,0 days 00:00:07.126141,8,0.30153217209493727,13,0.00031295276028053733,RMSprop,8,107,COMPLETE
18,0.008716573007404804,2026-08-06 01:27:03.713958,2026-08-06 01:27:10.036998,0 days 00:00:06.323040,8,0.40231694579853317,4,0.0004953650718259409,Adam,8,132,COMPLETE
19,0.011463549919426441,2026-08-06 01:27:10.037362,2026-08-06 01:27:12.806093,0 days 00:00:02.768731,8,0.20488391166449943,8,0.0007584335796655869,RMSprop,8,55,COMPLETE
20,0.04998864233493805,2026-08-06 01:27:12.806705,2026-08-06 01:27:14.594385,0 days 00:00:01.787680,8,0.27579231284921063,13,0.0003780658281787116,RMSprop,16,17,COMPLETE
21,0.00942291971296072,2026-08-06 01:27:14.594948,2026-08-06 01:27:19.937863,0 days 00:00:05.342915,8,0.44452882109669795,13,0.0005329565868653106,RMSprop,8,77,COMPLETE
22,0.006049558520317078,2026-08-06 01:27:19.938272,2026-08-06 01:27:24.140527,0 days 00:00:04.202255,8,0.44653627726903683,13,0.000612261462487494,RMSprop,8,57,COMPLETE
23,0.017691675573587418,2026-08-06 01:27:24.140895,2026-08-06 01:27:28.546576,0 days 00:00:04.405681,8,0.4032266545507603,13,0.0007882642960901683,RMSprop,8,61,COMPLETE
24,0.007424614392220974,2026-08-06 01:27:28.546958,2026-08-06 01:27:35.602946,0 days 00:00:07.055988,8,0.3922005301816749,13,0.0006096755006665712,RMSprop,8,106,COMPLETE
25,0.02796272002160549,2026-08-06 01:27:35.603328,2026-08-06 01:27:39.993565,0 days 00:00:04.390237,8,0.31393750005706234,13,0.00048316058853868686,RMSprop,8,61,COMPLETE
26,0.007075726054608822,2026-08-06 01:27:39.994024,2026-08-06 01:27:46.831663,0 days 00:00:06.837639,8,0.2195976849598775,13,0.0008144423371656475,Adam,8,96,COMPLETE
27,0.009905396029353142,2026-08-06 01:27:46.832063,2026-08-06 01:27:53.871046,0 days 00:00:07.038983,8,0.4292887960031587,13,0.00033882187550871544,RMSprop,8,98,COMPLETE
28,0.05793267488479614,2026-08-06 01:27:53.871445,2026-08-06 01:27:56.006464,0 days 00:00:02.135019,8,0.27286117146200306,8,0.000266447949764427,RMSprop,16,34,COMPLETE
29,0.04919736832380295,2026-08-06 01:27:56.006855,2026-08-06 01:27:57.514518,0 days 00:00:01.507663,16,0.3491666484353459,4,0.0004493627796562891,Adam,8,16,COMPLETE
30,0.017987903207540512,2026-08-06 01:27:57.514944,2026-08-06 01:28:00.261371,0 days 00:00:02.746427,8,0.16657051959058042,4,0.0006389969465163252,RMSprop,16,46,COMPLETE
31,0.019816352054476738,2026-08-06 01:28:00.261921,2026-08-06 01:28:05.328362,0 days 00:00:05.066441,8,0.44553731969122434,13,0.0005480154309021393,RMSprop,8,71,COMPLETE
32,0.0064805359579622746,2026-08-06 01:28:05.328973,2026-08-06 01:28:08.548026,0 days 00:00:03.219053,8,0.4483230971039446,13,0.0008461586158027112,RMSprop,8,40,COMPLETE
33,0.005795496515929699,2026-08-06 01:28:08.548473,2026-08-06 01:28:12.504640,0 days 00:00:03.956167,8,0.4162515396117726,13,0.0006533079561589022,RMSprop,8,52,COMPLETE
34,0.007450162898749113,2026-08-06 01:28:12.505119,2026-08-06 01:28:16.198738,0 days 00:00:03.693619,16,0.37322489388126906,13,0.0006838991724565623,RMSprop,8,76,COMPLETE
35,0.005854221526533365,2026-08-06 01:28:16.199142,2026-08-06 01:28:24.847399,0 days 00:00:08.648257,8,0.34188886420060915,13,0.00037164075211611663,Adam,8,126,COMPLETE
