lr_bin,mean,std,min,count
1e-4-3e-4,0.007754216417290119,0.009177816959725993,0.001973360078409314,49
3e-4-6e-4,0.004999419294395729,0.0037311928382341686,0.002369965659454465,19
6e-4-1e-3,0.005411423942340272,0.0019462205574506282,0.0029669874347746372,7
