params_lookback,mean,std,min,count
4,0.003857493522532639,0.0007885092974810931,0.0025291352067142725,21
8,0.0064153123281097835,0.004127258593553965,0.0024738330394029617,14
13,0.004170889875967987,0.0015406915370505055,0.0017598011763766408,40
