dropout_bin,mean,std,min,count
0.10-0.20,0.005420416011475027,0.0028268969348740876,0.003718088148161769,4
0.20-0.30,0.005719066087084894,0.0035855217278464115,0.0016084712697193027,13
0.30-0.40,0.004620685057045939,0.0025580624114861037,0.0020617994014173746,39
0.40-0.50,0.018047524603868003,0.060832229665630656,0.0026124371215701103,19
