params_units,mean,std,min,count
8,0.02172034473668011,0.024965348493781757,0.0032598241232335567,53
16,0.022606302259696856,0.01448145641687841,0.008430995047092438,9
32,0.024295077480089206,0.01890643471679001,0.007490780670195818,13
