lr_bin,mean,std,min,count
1e-4-3e-4,0.009103280641803784,0.006996004741147157,0.003463369095697999,14
3e-4-6e-4,0.004828332648483208,0.0019041905880359394,0.0017067362787202,36
6e-4-1e-3,0.0044382685609161854,0.0017027826428062,0.002293035387992859,25
