params_units,mean,std,min,count
8,0.021682327934762553,0.017871653192236707,0.006687216926366091,42
16,0.02803070501734813,0.03184205153573653,0.009290117770433426,9
32,0.015754686202853918,0.008758173405991271,0.005618596449494362,24
