lr_bin,mean,std,min,count
1e-4-3e-4,0.043195372713463645,0.06802702583002315,0.004874612204730511,42
3e-4-6e-4,0.031212249684526964,0.03324788876574936,0.005507592111825943,27
6e-4-1e-3,0.05253423129518827,0.044063692652299306,0.01722867414355278,6
