lr_bin,mean,std,min,count
1e-4-3e-4,0.008106934863867031,0.007278762756028733,0.002863544737920165,9
3e-4-6e-4,0.004197268019197509,0.001036175612012066,0.0025685110595077276,16
6e-4-1e-3,0.0036962058953940867,0.001188166629375698,0.002561344765126705,50
