number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.004140091594308615,2026-08-06 04:13:33.286357,2026-08-06 04:13:37.408238,0 days 00:00:04.121881,16,0.38619648117425276,4,0.0006319721357758888,RMSprop,16,63,COMPLETE
1,0.26922160387039185,2026-08-06 04:13:37.408637,2026-08-06 04:13:39.634588,0 days 00:00:02.225951,16,0.40451671179871596,13,0.00020567533078066948,Adam,8,16,COMPLETE
2,0.003718088148161769,2026-08-06 04:13:39.635247,2026-08-06 04:13:46.882593,0 days 00:00:07.247346,16,0.18241361553224753,13,0.0003245666849090358,Adam,8,150,COMPLETE
3,0.0026124371215701103,2026-08-06 04:13:46.882952,2026-08-06 04:13:51.602591,0 days 00:00:04.719639,8,0.4262379346680798,13,0.0006181861510594901,RMSprop,8,58,COMPLETE
4,0.0043756538070738316,2026-08-06 04:13:51.602964,2026-08-06 04:13:55.517891,0 days 00:00:03.914927,16,0.4243132379867871,4,0.0007312228596558532,Adam,32,54,COMPLETE
5,0.0033918493427336216,2026-08-06 04:13:55.518261,2026-08-06 04:14:01.781412,0 days 00:00:06.263151,16,0.2893825796458606,8,0.0008536966877851768,Adam,8,120,COMPLETE
6,0.0069001358933746815,2026-08-06 04:14:01.781852,2026-08-06 04:14:06.621456,0 days 00:00:04.839604,8,0.33466860662053133,4,0.0003747678126781331,RMSprop,16,66,COMPLETE
7,0.00668588699772954,2026-08-06 04:14:06.621844,2026-08-06 04:14:09.691874,0 days 00:00:03.070030,8,0.3922419403972017,13,0.0005475048522129221,RMSprop,16,27,COMPLETE
8,0.009633073583245277,2026-08-06 04:14:09.692298,2026-08-06 04:14:13.394072,0 days 00:00:03.701774,16,0.11426744665636585,13,0.0007675374830332515,RMSprop,16,61,COMPLETE
9,0.0038662885781377554,2026-08-06 04:14:13.394454,2026-08-06 04:14:17.339645,0 days 00:00:03.945191,16,0.13880026348827668,8,0.0009608071311692517,RMSprop,32,57,COMPLETE
10,0.011371755041182041,2026-08-06 04:14:17.340051,2026-08-06 04:14:27.109669,0 days 00:00:09.769618,8,0.23621140221518885,13,0.0001230962644761753,RMSprop,8,150,COMPLETE
11,0.003687188494950533,2026-08-06 04:14:27.110262,2026-08-06 04:14:36.443476,0 days 00:00:09.333214,8,0.2924666084064383,8,0.0005022725481291526,Adam,8,129,COMPLETE
12,0.004015770740807056,2026-08-06 04:14:36.443966,2026-08-06 04:14:43.228369,0 days 00:00:06.784403,8,0.316395212988585,8,0.0009460782527329433,Adam,8,87,COMPLETE
13,0.00513691920787096,2026-08-06 04:14:43.228755,2026-08-06 04:14:51.247512,0 days 00:00:08.018757,8,0.23774057379400435,8,0.0004506718807368821,Adam,8,106,COMPLETE
14,0.004257052671164274,2026-08-06 04:14:51.248058,2026-08-06 04:14:58.322758,0 days 00:00:07.074700,16,0.44950859931451903,8,0.00018643463731719449,RMSprop,8,150,COMPLETE
15,0.007082541007548571,2026-08-06 04:14:58.323135,2026-08-06 04:15:08.264545,0 days 00:00:09.941410,8,0.3469187524680858,13,0.00020981770654999917,Adam,8,150,COMPLETE
16,0.004975888878107071,2026-08-06 04:15:08.264944,2026-08-06 04:15:12.197393,0 days 00:00:03.932449,8,0.24996926998220798,8,0.0006968064594120063,RMSprop,32,40,COMPLETE
17,0.010092752985656261,2026-08-06 04:15:12.197760,2026-08-06 04:15:17.026735,0 days 00:00:04.828975,16,0.20464464436105656,8,0.00039131916368838614,Adam,8,71,COMPLETE
18,0.0024657933972775936,2026-08-06 04:15:17.027126,2026-08-06 04:15:26.638703,0 days 00:00:09.611577,8,0.3676893971207014,13,0.00025915659321465055,RMSprop,8,150,COMPLETE
19,0.002467733807861805,2026-08-06 04:15:26.639093,2026-08-06 04:15:32.015470,0 days 00:00:05.376377,8,0.36675958259044944,13,0.0002807834064239078,RMSprop,32,70,COMPLETE
20,0.0032373738940805197,2026-08-06 04:15:32.015878,2026-08-06 04:15:36.700322,0 days 00:00:04.684444,8,0.36673186223686177,13,0.0002602206567616775,RMSprop,32,56,COMPLETE
21,0.0032201590947806835,2026-08-06 04:15:36.701269,2026-08-06 04:15:42.347578,0 days 00:00:05.646309,8,0.43650794981601676,13,0.00028083213756118945,RMSprop,32,73,COMPLETE
22,0.006397135090082884,2026-08-06 04:15:42.347958,2026-08-06 04:15:51.988155,0 days 00:00:09.640197,8,0.3710510476051735,13,0.00015346251699743736,RMSprop,32,139,COMPLETE
23,0.005095385480672121,2026-08-06 04:15:51.988531,2026-08-06 04:15:57.458936,0 days 00:00:05.470405,8,0.41287256429350777,13,0.00025513687602663317,RMSprop,32,68,COMPLETE
24,0.003378823632374406,2026-08-06 04:15:57.459516,2026-08-06 04:16:02.553992,0 days 00:00:05.094476,8,0.3237790972834733,13,0.00035377653370931224,RMSprop,8,70,COMPLETE
25,0.016194986179471016,2026-08-06 04:16:02.554343,2026-08-06 04:16:04.775854,0 days 00:00:02.221511,8,0.3564884240861576,13,0.00016009446575631592,RMSprop,32,16,COMPLETE
26,0.0028156344778835773,2026-08-06 04:16:04.776217,2026-08-06 04:16:13.683407,0 days 00:00:08.907190,8,0.38847326130898047,13,0.0002919092997048029,RMSprop,8,139,COMPLETE
27,0.003273550420999527,2026-08-06 04:16:13.683797,2026-08-06 04:16:22.051713,0 days 00:00:08.367916,8,0.4174306287285719,4,0.00010145296581320856,RMSprop,8,150,COMPLETE
28,0.005615497473627329,2026-08-06 04:16:22.052090,2026-08-06 04:16:28.429685,0 days 00:00:06.377595,8,0.304929468404345,13,0.00022847517629818288,RMSprop,16,91,COMPLETE
29,0.0032984898425638676,2026-08-06 04:16:28.430090,2026-08-06 04:16:31.937348,0 days 00:00:03.507258,8,0.380137664600511,4,0.0005964715925827472,RMSprop,32,33,COMPLETE
30,0.0028704723808914423,2026-08-06 04:16:31.938014,2026-08-06 04:16:37.827030,0 days 00:00:05.889016,8,0.2702108419959739,13,0.0004290734318655876,RMSprop,8,84,COMPLETE
31,0.0037181798834353685,2026-08-06 04:16:37.827400,2026-08-06 04:16:43.622014,0 days 00:00:05.794614,8,0.3922525041112197,13,0.00031179183353539057,RMSprop,8,81,COMPLETE
32,0.003707831259816885,2026-08-06 04:16:43.622368,2026-08-06 04:16:47.677873,0 days 00:00:04.055505,8,0.3959602708451902,13,0.0002814985191934573,RMSprop,8,49,COMPLETE
33,0.0025205863639712334,2026-08-06 04:16:47.678270,2026-08-06 04:16:52.867340,0 days 00:00:05.189070,8,0.3416867866386379,13,0.0003260776021888342,RMSprop,8,70,COMPLETE
34,0.0030004503205418587,2026-08-06 04:16:52.867738,2026-08-06 04:17:00.215224,0 days 00:00:07.347486,8,0.34401641223881524,13,0.00023172727714585912,RMSprop,8,111,COMPLETE
35,0.003326136851683259,2026-08-06 04:17:00.215602,2026-08-06 04:17:09.616214,0 days 00:00:09.400612,8,0.4299720027621373,13,0.00018751072841825868,RMSprop,8,150,COMPLETE
