params_lookback,mean,std,min,count
4,0.0630596693714752,0.05964775366065686,0.008126056753098965,17
8,0.058410324777166046,0.06818905986606898,0.003817636054009199,18
13,0.05911752869142219,0.14981920983079436,0.0039639221504330635,40
