lr_bin,mean,std,min,count
1e-4-3e-4,0.01972369117323648,0.012147132791901915,0.006311251316219568,11
3e-4-6e-4,0.009648531284784117,0.004680992829159481,0.004835755098611116,31
6e-4-1e-3,0.008137166457758709,0.0025131339818771775,0.005088580772280693,33
