number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.004493547137826681,2026-08-06 05:03:14.158374,2026-08-06 05:03:18.819024,0 days 00:00:04.660650,8,0.3930744349058722,4,0.0009757394215044636,Adam,8,80,COMPLETE
1,0.00517074903473258,2026-08-06 05:03:18.819400,2026-08-06 05:03:23.530096,0 days 00:00:04.710696,16,0.20456548579590836,4,0.00044186506268932395,Adam,16,122,COMPLETE
2,0.0044584632851183414,2026-08-06 05:03:23.530453,2026-08-06 05:03:27.846380,0 days 00:00:04.315927,8,0.400922553290774,4,0.0004241161755732796,Adam,32,71,COMPLETE
3,0.006012168247252703,2026-08-06 05:03:27.846941,2026-08-06 05:03:34.148443,0 days 00:00:06.301502,16,0.32210796585571927,8,0.00012060822164179776,Adam,16,150,COMPLETE
4,0.004841688089072704,2026-08-06 05:03:34.148814,2026-08-06 05:03:40.706079,0 days 00:00:06.557265,8,0.405457700686266,8,0.00038714510661319547,Adam,16,100,COMPLETE
5,0.0036717578768730164,2026-08-06 05:03:40.706443,2026-08-06 05:03:43.234157,0 days 00:00:02.527714,16,0.20048352504769695,13,0.0008704396728658148,RMSprop,32,45,COMPLETE
6,0.018515028059482574,2026-08-06 05:03:43.234748,2026-08-06 05:03:46.771278,0 days 00:00:03.536530,16,0.14183287980490766,8,0.0002862525414965084,Adam,16,67,COMPLETE
7,0.004863409325480461,2026-08-06 05:03:46.771651,2026-08-06 05:03:49.568405,0 days 00:00:02.796754,16,0.29371841536043974,8,0.0007698359714480237,RMSprop,32,52,COMPLETE
8,0.004931743256747723,2026-08-06 05:03:49.568795,2026-08-06 05:03:56.977102,0 days 00:00:07.408307,8,0.4200359966455908,4,0.00021869556547998898,Adam,8,144,COMPLETE
9,0.005816720426082611,2026-08-06 05:03:56.977542,2026-08-06 05:04:02.567780,0 days 00:00:05.590238,16,0.17569420957276746,4,0.00010308086427973735,Adam,8,150,COMPLETE
10,0.005913175642490387,2026-08-06 05:04:02.568332,2026-08-06 05:04:05.526555,0 days 00:00:02.958223,16,0.1047940324834126,13,0.0006589010015380908,RMSprop,32,58,COMPLETE
11,0.010161266662180424,2026-08-06 05:04:05.526919,2026-08-06 05:04:08.408114,0 days 00:00:02.881195,8,0.23468356957048675,13,0.0006106386881836584,RMSprop,32,35,COMPLETE
12,0.003766699694097042,2026-08-06 05:04:08.408467,2026-08-06 05:04:11.366874,0 days 00:00:02.958407,8,0.3440075759348026,13,0.00048216218180284384,RMSprop,32,37,COMPLETE
13,0.0043508317321538925,2026-08-06 05:04:11.367255,2026-08-06 05:04:14.208520,0 days 00:00:02.841265,8,0.3346361155785498,13,0.000995632542571149,RMSprop,32,36,COMPLETE
14,0.0046904864721000195,2026-08-06 05:04:14.208867,2026-08-06 05:04:16.803009,0 days 00:00:02.594142,16,0.2429127529896956,13,0.000524212434459856,RMSprop,32,48,COMPLETE
15,0.003974515479058027,2026-08-06 05:04:16.803379,2026-08-06 05:04:20.217877,0 days 00:00:03.414498,8,0.3585344879983167,13,0.0002808822026042877,RMSprop,32,42,COMPLETE
