number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.012214882299304008,2026-08-06 00:24:24.174406,2026-08-06 00:24:26.859968,0 days 00:00:02.685562,16,0.41007428286050335,8,0.0009262881163299264,Adam,8,54,COMPLETE
1,0.01107825804501772,2026-08-06 00:24:26.860400,2026-08-06 00:24:33.684376,0 days 00:00:06.823976,16,0.36260280422651364,13,0.00010610778896399024,Adam,8,150,COMPLETE
2,0.05006587132811546,2026-08-06 00:24:33.684800,2026-08-06 00:24:38.045402,0 days 00:00:04.360602,16,0.11725212258289185,13,0.0007141680540566353,Adam,8,88,COMPLETE
3,0.010738926939666271,2026-08-06 00:24:38.045852,2026-08-06 00:24:41.920431,0 days 00:00:03.874579,8,0.38898734953107567,4,0.0002538689375024645,RMSprop,16,88,COMPLETE
4,0.0060439519584178925,2026-08-06 00:24:41.920873,2026-08-06 00:24:44.850789,0 days 00:00:02.929916,16,0.41582353380297205,8,0.0008667055424321303,RMSprop,8,66,COMPLETE
5,0.009661381132900715,2026-08-06 00:24:44.851181,2026-08-06 00:24:50.936309,0 days 00:00:06.085128,16,0.3018983765650199,13,0.0006265000038992044,Adam,16,130,COMPLETE
6,0.01913049817085266,2026-08-06 00:24:50.936730,2026-08-06 00:24:54.243727,0 days 00:00:03.306997,16,0.19934582727985967,4,0.00038010214631161457,RMSprop,16,98,COMPLETE
7,0.016880296170711517,2026-08-06 00:24:54.244175,2026-08-06 00:24:58.948225,0 days 00:00:04.704050,16,0.22471326522579455,4,0.0002102251515394296,Adam,8,150,COMPLETE
8,0.017182419076561928,2026-08-06 00:24:58.948755,2026-08-06 00:25:02.151885,0 days 00:00:03.203130,16,0.3407763590463497,4,0.00034964041513208536,RMSprop,8,95,COMPLETE
9,0.02701261267066002,2026-08-06 00:25:02.152287,2026-08-06 00:25:04.176695,0 days 00:00:02.024408,16,0.36501911241555957,8,0.00011767996789919183,RMSprop,8,37,COMPLETE
10,0.007129186298698187,2026-08-06 00:25:04.177105,2026-08-06 00:25:07.888042,0 days 00:00:03.710937,8,0.4447275841838533,8,0.0005133385237212984,RMSprop,32,58,COMPLETE
11,0.00619542645290494,2026-08-06 00:25:07.888423,2026-08-06 00:25:11.214790,0 days 00:00:03.326367,8,0.42886675911075,8,0.0005486482360634462,RMSprop,32,50,COMPLETE
12,0.005887977778911591,2026-08-06 00:25:11.215188,2026-08-06 00:25:13.965513,0 days 00:00:02.750325,8,0.429230667971818,8,0.0009212863852297326,RMSprop,32,38,COMPLETE
13,0.006931758020073175,2026-08-06 00:25:13.965947,2026-08-06 00:25:16.672981,0 days 00:00:02.707034,8,0.2927589136503413,8,0.0009645003774609446,RMSprop,32,38,COMPLETE
14,0.0073617491871118546,2026-08-06 00:25:16.673374,2026-08-06 00:25:19.438316,0 days 00:00:02.764942,8,0.24126048638497002,8,0.0007909771618846958,RMSprop,32,38,COMPLETE
15,0.007855620235204697,2026-08-06 00:25:19.439052,2026-08-06 00:25:24.676956,0 days 00:00:05.237904,8,0.4490114026447603,8,0.00042981803914026584,RMSprop,32,86,COMPLETE
16,0.005337473936378956,2026-08-06 00:25:24.677362,2026-08-06 00:25:33.366520,0 days 00:00:08.689158,8,0.31415487952833154,8,0.0001652483631841876,RMSprop,32,150,COMPLETE
17,0.08469866216182709,2026-08-06 00:25:33.366995,2026-08-06 00:25:36.391643,0 days 00:00:03.024648,8,0.1520658014965971,8,0.00016677595426063826,RMSprop,32,42,COMPLETE
18,0.010261713527143002,2026-08-06 00:25:36.392026,2026-08-06 00:25:39.501538,0 days 00:00:03.109512,8,0.3140396225623938,8,0.00014332996316212228,RMSprop,32,44,COMPLETE
19,0.00908390898257494,2026-08-06 00:25:39.501981,2026-08-06 00:25:46.433034,0 days 00:00:06.931053,8,0.24584358287467734,13,0.0002711145878108442,RMSprop,32,97,COMPLETE
20,0.004827344324439764,2026-08-06 00:25:46.433425,2026-08-06 00:25:52.137652,0 days 00:00:05.704227,8,0.33314355723822436,8,0.0001857136263175606,RMSprop,32,96,COMPLETE
21,0.020868804305791855,2026-08-06 00:25:52.138125,2026-08-06 00:25:57.397734,0 days 00:00:05.259609,8,0.3365113982330281,8,0.00019574318360622027,RMSprop,32,88,COMPLETE
22,0.012998966500163078,2026-08-06 00:25:57.398275,2026-08-06 00:26:02.583916,0 days 00:00:05.185641,8,0.2777888021442385,8,0.00014005287500598324,RMSprop,32,86,COMPLETE
23,0.008369933813810349,2026-08-06 00:26:02.584487,2026-08-06 00:26:05.808534,0 days 00:00:03.224047,8,0.3846701903377632,8,0.00026235359187504653,RMSprop,32,47,COMPLETE
24,0.032580554485321045,2026-08-06 00:26:05.809254,2026-08-06 00:26:07.614457,0 days 00:00:01.805203,8,0.3284074534292909,8,0.00018624866766096574,RMSprop,32,18,COMPLETE
25,0.009804199449717999,2026-08-06 00:26:07.614914,2026-08-06 00:26:10.294958,0 days 00:00:02.680044,8,0.26586313176151455,8,0.00015213963635390886,RMSprop,32,36,COMPLETE
26,0.012799226678907871,2026-08-06 00:26:10.295344,2026-08-06 00:26:16.425402,0 days 00:00:06.130058,8,0.36820271129842524,8,0.00021879148747983018,Adam,16,105,COMPLETE
27,0.009539788588881493,2026-08-06 00:26:16.425800,2026-08-06 00:26:24.170319,0 days 00:00:07.744519,8,0.19647108266815527,8,0.00012179740553937369,RMSprop,32,138,COMPLETE
