dropout_bin,mean,std,min,count
0.10-0.20,0.047841344494372606,0.029599657770834967,0.021092085167765617,4
0.20-0.30,0.06445600727403705,0.0739028358860502,0.006323519162833691,22
0.30-0.40,0.03900648205001887,0.04709464197192552,0.005039505660533905,38
0.40-0.50,0.06490680812434717,0.10436282921684947,0.015582956373691559,11
