params_units,mean,std,min,count
8,0.009468494810099745,0.006627314308554172,0.004502083174884319,58
16,0.011525989044457674,0.003290966560093147,0.007292678114026785,9
32,0.009814840101171285,0.0014016008325079667,0.007247463334351778,8
