params_units,mean,std,min,count
8,0.0905099818482995,0.06885512091596627,0.015119805000722408,9
16,0.0680358309764415,0.08546061491224669,0.004518098663538694,14
32,0.043675895645999566,0.052801634145329776,0.005564246326684952,52
