dropout_bin,mean,std,min,count
0.10-0.20,0.03223138621875218,0.02297709922566784,0.007878162898123264,7
0.20-0.30,0.024262627686506937,0.025394671798994246,0.006628686562180519,14
0.30-0.40,0.023662034530813496,0.027062134652282886,0.006908243056386709,30
0.40-0.50,0.01669506257167086,0.017265963920976877,0.005022379104048014,24
