dropout_bin,mean,std,min,count
0.10-0.20,0.007597640700017412,0.007587233350101246,0.003996401559561491,6
0.20-0.30,0.007043357642198151,0.0032616030581088242,0.004084906540811062,11
0.30-0.40,0.005571266102445562,0.004066155738587023,0.002298192586749792,41
0.40-0.50,0.006297162158743423,0.006710013400925172,0.0023243536707013845,17
