lr_bin,mean,std,min,count
1e-4-3e-4,0.023166114878323343,0.016038212271297946,0.008301477879285812,9
3e-4-6e-4,0.013148064207699563,0.00879419812214008,0.0054677752777934074,18
6e-4-1e-3,0.010649658894787232,0.006927893492194989,0.0044109271839261055,48
