dropout_bin,mean,std,min,count
0.10-0.20,0.02923439929939129,0.018667639213661318,0.007289883214980364,11
0.20-0.30,0.02417529743114436,0.01995677547156073,0.004945910535752773,37
0.30-0.40,0.02202478334815665,0.020046298398625033,0.006097888574004173,22
0.40-0.50,0.01913346629589796,0.016426079415212142,0.00912905391305685,5
