params_lookback,mean,std,min,count
4,0.004735700786113739,0.0007940632587701414,0.003917844966053963,10
8,0.004795592650771141,0.0013879336799547258,0.0031122954096645117,10
13,0.00759113825942305,0.008919347366850986,0.001973360078409314,55
