number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
37,0.021027997136116028,2026-08-05 23:58:49.265580,2026-08-05 23:58:55.520451,0 days 00:00:06.254871,16,0.35582429384023395,13,0.0005099921237223605,Adam,16,150,COMPLETE
38,0.010657401755452156,2026-08-05 23:58:55.520855,2026-08-05 23:58:58.247811,0 days 00:00:02.726956,16,0.3800991874347577,4,0.0007037886970895943,RMSprop,8,91,COMPLETE
39,0.005348763428628445,2026-08-05 23:58:58.248167,2026-08-05 23:59:02.345467,0 days 00:00:04.097300,16,0.32282345009213026,8,0.0008941451852599767,RMSprop,8,121,COMPLETE
40,0.04307372495532036,2026-08-05 23:59:02.345844,2026-08-05 23:59:06.992746,0 days 00:00:04.646902,16,0.21007710936949525,13,0.0005596272253573369,Adam,16,108,COMPLETE
41,0.010708790272474289,2026-08-05 23:59:06.993164,2026-08-05 23:59:09.593521,0 days 00:00:02.600357,16,0.31674127901468785,8,0.0008981642641293244,RMSprop,8,67,COMPLETE
42,0.0057164141908288,2026-08-05 23:59:09.593901,2026-08-05 23:59:13.149710,0 days 00:00:03.555809,16,0.2890036551514703,8,0.000771483117401032,RMSprop,8,100,COMPLETE
43,0.005188635550439358,2026-08-05 23:59:13.150090,2026-08-05 23:59:15.243901,0 days 00:00:02.093811,16,0.39465259925028184,8,0.0008967024256988617,RMSprop,8,48,COMPLETE
44,0.007286848034709692,2026-08-05 23:59:15.244292,2026-08-05 23:59:18.953819,0 days 00:00:03.709527,16,0.40111888558,8,0.0006836208033848052,RMSprop,8,105,COMPLETE
45,0.01323389820754528,2026-08-05 23:59:18.954217,2026-08-05 23:59:23.910476,0 days 00:00:04.956259,16,0.4377130547056951,8,0.00011095185647715023,RMSprop,8,150,COMPLETE
46,0.009373810142278671,2026-08-05 23:59:23.910848,2026-08-05 23:59:26.374754,0 days 00:00:02.463906,8,0.37429975279463273,4,0.0006132996984830334,RMSprop,32,54,COMPLETE
47,0.008563719689846039,2026-08-05 23:59:26.375123,2026-08-05 23:59:31.457802,0 days 00:00:05.082679,16,0.42988401064000686,8,0.00045203174245102084,Adam,8,148,COMPLETE
48,0.005958885885775089,2026-08-05 23:59:31.458174,2026-08-05 23:59:35.241211,0 days 00:00:03.783037,8,0.3513189438355774,13,0.0009002099079410829,RMSprop,8,57,COMPLETE
49,0.014936181716620922,2026-08-05 23:59:35.241607,2026-08-05 23:59:40.278745,0 days 00:00:05.037138,16,0.10400470640819151,8,0.00013802264638892452,RMSprop,16,150,COMPLETE
50,0.004951207898557186,2026-08-05 23:59:40.279112,2026-08-05 23:59:43.217559,0 days 00:00:02.938447,16,0.39276456989314956,13,0.000769856307530132,RMSprop,8,65,COMPLETE
51,0.005941831972450018,2026-08-05 23:59:43.217936,2026-08-05 23:59:45.828252,0 days 00:00:02.610316,16,0.3927966125533192,13,0.0009945808090339118,RMSprop,8,55,COMPLETE
52,0.0046738069504499435,2026-08-05 23:59:45.828659,2026-08-05 23:59:48.273168,0 days 00:00:02.444509,16,0.37558813298345384,13,0.0007818825712541855,RMSprop,8,50,COMPLETE
53,0.012271185405552387,2026-08-05 23:59:48.273529,2026-08-06 00:00:09.563982,0 days 00:00:21.290453,16,0.1492888520167629,13,0.0007629497153304051,RMSprop,8,22,COMPLETE
54,0.00758235203102231,2026-08-06 00:00:09.564600,2026-08-06 00:00:12.706426,0 days 00:00:03.141826,16,0.3689456618191906,13,0.00034480018291972,RMSprop,8,52,COMPLETE
55,0.008628716692328453,2026-08-06 00:00:12.706804,2026-08-06 00:00:14.967493,0 days 00:00:02.260689,16,0.40320827483893074,4,0.0006086657854777646,RMSprop,32,51,COMPLETE
56,0.007197115570306778,2026-08-06 00:00:14.967899,2026-08-06 00:00:25.223666,0 days 00:00:10.255767,8,0.3867832562892628,13,0.000662558512298249,Adam,8,150,COMPLETE
57,0.011182902380824089,2026-08-06 00:00:25.224063,2026-08-06 00:00:28.771190,0 days 00:00:03.547127,16,0.3691116662446541,13,0.0007940705689280482,RMSprop,8,73,COMPLETE
58,0.013632353395223618,2026-08-06 00:00:28.771589,2026-08-06 00:00:33.463515,0 days 00:00:04.691926,16,0.41406760293950395,13,0.0002305762752594856,RMSprop,8,101,COMPLETE
59,0.005306635983288288,2026-08-06 00:00:33.463947,2026-08-06 00:00:37.254070,0 days 00:00:03.790123,16,0.42669567010106,8,0.0007385818369289059,RMSprop,8,94,COMPLETE
60,0.006522962357848883,2026-08-06 00:00:37.254485,2026-08-06 00:00:41.446428,0 days 00:00:04.191943,8,0.3312592736983053,13,0.0008588861175105924,RMSprop,8,60,COMPLETE
61,0.006846686825156212,2026-08-06 00:00:41.446815,2026-08-06 00:00:47.861002,0 days 00:00:06.414187,16,0.35443244845584104,13,0.0009176964868847093,RMSprop,8,150,COMPLETE
62,0.005779414437711239,2026-08-06 00:00:47.861380,2026-08-06 00:00:51.967799,0 days 00:00:04.106419,16,0.3835960041941854,13,0.000815744200051635,RMSprop,8,90,COMPLETE
63,0.00575261702761054,2026-08-06 00:00:51.968181,2026-08-06 00:00:55.812890,0 days 00:00:03.844709,16,0.40177943949778505,13,0.000723737344878855,RMSprop,8,86,COMPLETE
64,0.0052044023759663105,2026-08-06 00:00:55.813294,2026-08-06 00:00:58.793464,0 days 00:00:02.980170,16,0.34729042039005203,13,0.000939074104113406,RMSprop,8,62,COMPLETE
65,0.011593233793973923,2026-08-06 00:00:58.793820,2026-08-06 00:01:00.687803,0 days 00:00:01.893983,16,0.3719981630118788,13,0.0009153691054257606,RMSprop,32,30,COMPLETE
66,0.008471143431961536,2026-08-06 00:01:00.688155,2026-08-06 00:01:05.811318,0 days 00:00:05.123163,16,0.3011744639290116,13,0.0006597279083158163,RMSprop,8,117,COMPLETE
67,0.01807047426700592,2026-08-06 00:01:05.811711,2026-08-06 00:01:09.614272,0 days 00:00:03.802561,16,0.4122060706273122,13,0.0005693110740352811,RMSprop,8,85,COMPLETE
68,0.020782066509127617,2026-08-06 00:01:09.614923,2026-08-06 00:01:11.938437,0 days 00:00:02.323514,16,0.3473196615733637,13,0.0008281102310210665,Adam,16,40,COMPLETE
69,0.012432665564119816,2026-08-06 00:01:11.938867,2026-08-06 00:01:15.260457,0 days 00:00:03.321590,16,0.33077607139833615,13,0.0007711332290116203,RMSprop,8,72,COMPLETE
70,0.01306064147502184,2026-08-06 00:01:15.260829,2026-08-06 00:01:17.288912,0 days 00:00:02.028083,16,0.36272467064096786,4,0.0009513668267243689,RMSprop,8,56,COMPLETE
71,0.007611417211592197,2026-08-06 00:01:17.289350,2026-08-06 00:01:20.982050,0 days 00:00:03.692700,16,0.39557335178165737,13,0.0008617645182127306,RMSprop,8,86,COMPLETE
72,0.006512016523629427,2026-08-06 00:01:20.982421,2026-08-06 00:01:24.249548,0 days 00:00:03.267127,16,0.34639503393850724,13,0.0009551760795430812,RMSprop,8,71,COMPLETE
73,0.005810093134641647,2026-08-06 00:01:24.249927,2026-08-06 00:01:27.784867,0 days 00:00:03.534940,16,0.3814042506718682,13,0.000989003784142107,RMSprop,8,78,COMPLETE
74,0.011593757197260857,2026-08-06 00:01:27.785234,2026-08-06 00:01:31.963530,0 days 00:00:04.178296,16,0.2588151631291257,13,0.0007055962257660193,RMSprop,8,81,COMPLETE
