dropout_bin,mean,std,min,count
0.10-0.20,0.028415500256232917,0.030891787736915595,0.005974568892270327,20
0.20-0.30,0.05995512066189857,0.05662783393062673,0.0074651506729424,17
0.30-0.40,0.043570663366052836,0.05550104036472004,0.005698880180716515,27
0.40-0.50,0.0707389553585513,0.08048715377714585,0.005535304080694914,11
