dropout_bin,mean,std,min,count
0.10-0.20,0.0236402902752161,0.029401899896579597,0.009017315693199635,5
0.20-0.30,0.021304207434877754,0.016697746844591518,0.007684904616326094,10
0.30-0.40,0.012470199808012694,0.009334454665667413,0.004430362023413181,40
0.40-0.50,0.016266400972381235,0.02140295279125638,0.005491999909281731,20
