lr_bin,mean,std,min,count
1e-4-3e-4,0.04103926516448458,0.03526411516277379,0.007012529298663139,30
3e-4-6e-4,0.016802864797812487,0.009624055305884262,0.005941764917224646,28
6e-4-1e-3,0.02036676586002988,0.011416905653548248,0.00607971241697669,17
