number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.021647894755005836,2026-08-06 02:35:51.069809,2026-08-06 02:35:54.750164,0 days 00:00:03.680355,8,0.27582358603552387,4,0.0003070480269133088,RMSprop,16,68,COMPLETE
1,0.052916400134563446,2026-08-06 02:35:54.750558,2026-08-06 02:35:56.026352,0 days 00:00:01.275794,16,0.27837060624522414,8,0.000334195623337033,Adam,16,16,COMPLETE
2,0.06102149188518524,2026-08-06 02:35:56.026718,2026-08-06 02:36:02.909197,0 days 00:00:06.882479,8,0.213229999815907,8,0.0001028744841525856,Adam,8,150,COMPLETE
3,0.014274097047746181,2026-08-06 02:36:02.909569,2026-08-06 02:36:06.864916,0 days 00:00:03.955347,8,0.2042141548355394,8,0.0006992758093660433,Adam,32,71,COMPLETE
4,0.01665489748120308,2026-08-06 02:36:06.865310,2026-08-06 02:36:09.173862,0 days 00:00:02.308552,16,0.3556666810491543,4,0.0009682651363173298,RMSprop,32,49,COMPLETE
5,0.014590727165341377,2026-08-06 02:36:09.174247,2026-08-06 02:36:12.231426,0 days 00:00:03.057179,8,0.1433219236864957,4,0.0008242001181012171,RMSprop,16,55,COMPLETE
6,0.07495523989200592,2026-08-06 02:36:12.231780,2026-08-06 02:36:17.186602,0 days 00:00:04.954822,16,0.3138112151886743,4,0.00012318710120917816,Adam,32,135,COMPLETE
7,0.022024860605597496,2026-08-06 02:36:17.187055,2026-08-06 02:36:23.081329,0 days 00:00:05.894274,8,0.18870079058293251,4,0.00017871833251544255,Adam,16,121,COMPLETE
8,0.01124601624906063,2026-08-06 02:36:23.081695,2026-08-06 02:36:30.051558,0 days 00:00:06.969863,8,0.36732746212658735,8,0.00017718662027461088,RMSprop,16,150,COMPLETE
9,0.012912184000015259,2026-08-06 02:36:30.052709,2026-08-06 02:36:35.346194,0 days 00:00:05.293485,16,0.22900485597412887,13,0.00046745095835765425,RMSprop,32,102,COMPLETE
10,0.007136813830584288,2026-08-06 02:36:35.346601,2026-08-06 02:36:45.394006,0 days 00:00:10.047405,8,0.4321304262639489,13,0.00020102937393286937,RMSprop,8,150,COMPLETE
11,0.009811469353735447,2026-08-06 02:36:45.394383,2026-08-06 02:36:53.524118,0 days 00:00:08.129735,8,0.4478185040088582,13,0.00019658080488991895,RMSprop,8,120,COMPLETE
12,0.04150840640068054,2026-08-06 02:36:53.524698,2026-08-06 02:36:56.452157,0 days 00:00:02.927459,8,0.44608669506709747,13,0.00019841095362103678,RMSprop,8,33,COMPLETE
13,0.008539002388715744,2026-08-06 02:36:56.452557,2026-08-06 02:37:06.270385,0 days 00:00:09.817828,8,0.4450713494051529,13,0.00024314060315677583,RMSprop,8,150,COMPLETE
14,0.13259412348270416,2026-08-06 02:37:06.270779,2026-08-06 02:37:08.145813,0 days 00:00:01.875034,8,0.39558737543952904,13,0.0002916655557184637,RMSprop,8,16,COMPLETE
15,0.007576072588562965,2026-08-06 02:37:08.146188,2026-08-06 02:37:14.574535,0 days 00:00:06.428347,8,0.3967251703843594,13,0.000451179761476762,RMSprop,8,93,COMPLETE
16,0.026090828701853752,2026-08-06 02:37:14.574884,2026-08-06 02:37:19.367165,0 days 00:00:04.792281,8,0.4018629973766808,13,0.0004960365738114529,RMSprop,8,66,COMPLETE
17,0.006138524506241083,2026-08-06 02:37:19.367531,2026-08-06 02:37:23.672332,0 days 00:00:04.304801,8,0.33081281061803114,13,0.0004473185551009226,RMSprop,8,58,COMPLETE
18,0.012949933297932148,2026-08-06 02:37:23.672708,2026-08-06 02:37:27.657668,0 days 00:00:03.984960,16,0.3204401023469676,13,0.0005958617970598694,RMSprop,8,81,COMPLETE
19,0.010398315265774727,2026-08-06 02:37:27.658053,2026-08-06 02:37:35.877823,0 days 00:00:08.219770,8,0.31411800274197943,13,0.0003849768784635979,RMSprop,8,122,COMPLETE
20,0.01715143397450447,2026-08-06 02:37:35.878393,2026-08-06 02:37:45.652912,0 days 00:00:09.774519,8,0.3496246524354037,13,0.0001548090750202627,RMSprop,8,150,COMPLETE
21,0.008507036603987217,2026-08-06 02:37:45.653334,2026-08-06 02:37:53.619345,0 days 00:00:07.966011,8,0.40454396433629014,13,0.00043692843497470204,RMSprop,8,120,COMPLETE
22,0.007866419851779938,2026-08-06 02:37:53.619765,2026-08-06 02:37:58.783479,0 days 00:00:05.163714,8,0.38677308070651356,13,0.000601458461667426,RMSprop,8,71,COMPLETE
23,0.008081008680164814,2026-08-06 02:37:58.783847,2026-08-06 02:38:06.727412,0 days 00:00:07.943565,8,0.42570750848556543,13,0.00024600518833080726,RMSprop,8,118,COMPLETE
24,0.013791685923933983,2026-08-06 02:38:06.727816,2026-08-06 02:38:11.929465,0 days 00:00:05.201649,8,0.3318936419623515,13,0.00039252933621792624,RMSprop,8,72,COMPLETE
25,0.012213336303830147,2026-08-06 02:38:11.929831,2026-08-06 02:38:21.807285,0 days 00:00:09.877454,8,0.3745910952754278,13,0.00024874316827038287,RMSprop,8,150,COMPLETE
26,0.042515452951192856,2026-08-06 02:38:21.807703,2026-08-06 02:38:28.570841,0 days 00:00:06.763138,16,0.41343410825113597,13,0.0005652624116221508,Adam,8,150,COMPLETE
27,0.016207655891776085,2026-08-06 02:38:28.571294,2026-08-06 02:38:35.521856,0 days 00:00:06.950562,8,0.3425378110808767,13,0.00035880302630464237,RMSprop,8,98,COMPLETE
28,0.028199534863233566,2026-08-06 02:38:35.522511,2026-08-06 02:38:37.794016,0 days 00:00:02.271505,8,0.2948291106028956,8,0.00028280098704340853,RMSprop,32,16,COMPLETE
29,0.016148801892995834,2026-08-06 02:38:37.794674,2026-08-06 02:38:47.679835,0 days 00:00:09.885161,8,0.251024567944075,13,0.00014034882576335,RMSprop,8,150,COMPLETE
30,0.009915506467223167,2026-08-06 02:38:47.680323,2026-08-06 02:38:50.349568,0 days 00:00:02.669245,8,0.37652378953574084,4,0.0007025180312367835,RMSprop,16,40,COMPLETE
31,0.006360954139381647,2026-08-06 02:38:50.349950,2026-08-06 02:38:55.143339,0 days 00:00:04.793389,8,0.38586593748616965,13,0.0005526015691307759,RMSprop,8,64,COMPLETE
32,0.014331985265016556,2026-08-06 02:38:55.143792,2026-08-06 02:39:02.100393,0 days 00:00:06.956601,8,0.4258952768823602,13,0.0005173396250902538,RMSprop,8,101,COMPLETE
33,0.00624846201390028,2026-08-06 02:39:02.100754,2026-08-06 02:39:09.374963,0 days 00:00:07.274209,8,0.2763913513043339,13,0.0003270506007069364,RMSprop,8,106,COMPLETE
34,0.00954107753932476,2026-08-06 02:39:09.375367,2026-08-06 02:39:14.659190,0 days 00:00:05.283823,8,0.26562676188544554,8,0.000328777502710969,Adam,8,108,COMPLETE
35,0.04339683800935745,2026-08-06 02:39:14.659643,2026-08-06 02:39:16.228998,0 days 00:00:01.569355,16,0.2931939343588443,13,0.00041564549382857116,RMSprop,8,16,COMPLETE
36,0.008430995047092438,2026-08-06 02:39:16.229569,2026-08-06 02:39:19.212832,0 days 00:00:02.983263,8,0.2430254653642754,8,0.0007796556658094267,Adam,16,52,COMPLETE
37,0.007490780670195818,2026-08-06 02:39:19.213204,2026-08-06 02:39:23.423071,0 days 00:00:04.209867,8,0.28681708583156157,13,0.00031762362326184134,RMSprop,32,53,COMPLETE
38,0.01012125238776207,2026-08-06 02:39:23.423427,2026-08-06 02:39:28.795445,0 days 00:00:05.372018,16,0.10843365610892977,4,0.0009502337491368371,Adam,8,150,COMPLETE
39,0.03633267059922218,2026-08-06 02:39:28.795804,2026-08-06 02:39:38.826159,0 days 00:00:10.030355,8,0.17840458003672036,13,0.00010877631032242294,RMSprop,16,150,COMPLETE
40,0.013679100200533867,2026-08-06 02:39:38.826569,2026-08-06 02:39:42.560899,0 days 00:00:03.734330,8,0.3633076805488609,4,0.0006746380484996133,RMSprop,32,68,COMPLETE
41,0.02394484356045723,2026-08-06 02:39:42.561280,2026-08-06 02:39:45.475468,0 days 00:00:02.914188,8,0.2948494328656106,13,0.0003173220039105367,RMSprop,32,32,COMPLETE
42,0.014662308618426323,2026-08-06 02:39:45.475844,2026-08-06 02:39:50.666185,0 days 00:00:05.190341,8,0.27922745698418333,13,0.0002786962045277581,RMSprop,32,68,COMPLETE
43,0.011829973198473454,2026-08-06 02:39:50.666543,2026-08-06 02:39:55.536460,0 days 00:00:04.869917,8,0.2663122438900346,13,0.00035215077609977236,RMSprop,32,63,COMPLETE
44,0.05172274634242058,2026-08-06 02:39:55.536829,2026-08-06 02:39:59.372744,0 days 00:00:03.835915,8,0.22120665015061552,13,0.00020282555047404353,RMSprop,32,47,COMPLETE
45,0.019674167037010193,2026-08-06 02:39:59.373128,2026-08-06 02:40:01.929093,0 days 00:00:02.555965,8,0.3246510469907488,8,0.0005032808565867034,RMSprop,32,42,COMPLETE
46,0.07392912358045578,2026-08-06 02:40:01.929463,2026-08-06 02:40:03.469232,0 days 00:00:01.539769,16,0.3389465731317569,13,0.0003914456947140859,Adam,8,16,COMPLETE
47,0.02583613432943821,2026-08-06 02:40:03.469586,2026-08-06 02:40:09.133411,0 days 00:00:05.663825,8,0.30131129807632223,13,0.00021946384994363157,RMSprop,32,76,COMPLETE
48,0.04003462567925453,2026-08-06 02:40:09.133812,2026-08-06 02:40:10.917041,0 days 00:00:01.783229,8,0.42573451352986824,13,0.00026020985085061215,RMSprop,8,16,COMPLETE
49,0.026351649314165115,2026-08-06 02:40:10.917661,2026-08-06 02:40:14.032466,0 days 00:00:03.114805,8,0.19641876747921927,4,0.00022617171466916968,RMSprop,16,54,COMPLETE
50,0.00947759859263897,2026-08-06 02:40:14.032886,2026-08-06 02:40:21.224387,0 days 00:00:07.191501,8,0.3550164189090306,13,0.00031135275440209086,RMSprop,8,106,COMPLETE
51,0.015465205535292625,2026-08-06 02:40:21.224768,2026-08-06 02:40:28.801718,0 days 00:00:07.576950,8,0.3894347532535267,13,0.00045058635512900823,RMSprop,8,113,COMPLETE
52,0.008782324381172657,2026-08-06 02:40:28.802146,2026-08-06 02:40:33.631188,0 days 00:00:04.829042,8,0.27838424780116255,13,0.0005582002270887518,RMSprop,8,67,COMPLETE
53,0.059490129351615906,2026-08-06 02:40:33.631565,2026-08-06 02:40:40.421537,0 days 00:00:06.789972,8,0.43794474548596896,13,0.0003571151235994535,RMSprop,8,98,COMPLETE
54,0.005938295274972916,2026-08-06 02:40:40.422039,2026-08-06 02:40:50.249962,0 days 00:00:09.827923,8,0.4122969420853816,13,0.0004650760192757691,RMSprop,8,150,COMPLETE
