params_units,mean,std,min,count
8,0.012598993592999048,0.008225490881488072,0.0056666661985218525,18
16,0.016448128121820362,0.015645169711454885,0.005370413884520531,22
32,0.0076864307480199,0.0033808934468327907,0.0045493124052882195,35
