dropout_bin,mean,std,min,count
0.10-0.20,0.025904460654904444,0.01506759887191499,0.00955970585346222,6
0.20-0.30,0.017837017076089978,0.009794083858403645,0.0077284350991249084,20
0.30-0.40,0.024942621797451686,0.02432006492751119,0.006687216926366091,29
0.40-0.50,0.015277172485366464,0.012827968969344303,0.005618596449494362,20
