params_units,mean,std,min,count
8,0.021765284785734754,0.018643537835889238,0.004945910535752773,35
16,0.03297289179049825,0.024574970845293594,0.005489391274750233,19
32,0.019428907184018976,0.012279626572001543,0.008212646469473839,21
