dropout_bin,mean,std,min,count
0.10-0.20,0.0644147116935959,0.07251654031851487,0.0076671200804412365,19
0.20-0.30,0.044349012430757284,0.0664956001618673,0.00538878096267581,29
0.30-0.40,0.03626877290662378,0.03962609216593126,0.005956313107162714,24
0.40-0.50,0.10017482253412406,0.12448911457563769,0.02824794314801693,3
