params_lookback,mean,std,min,count
4,0.022435694476779625,0.0245102498056538,0.005754669196903706,49
8,0.025717510469257833,0.02848095552045955,0.007987288758158684,15
13,0.026271387257359245,0.016266548949942176,0.008911820128560066,11
