params_lookback,mean,std,min,count
4,0.023919010791799117,0.017284154447484372,0.008942716754972935,29
8,0.046094373291866345,0.04859434073472288,0.005507592111825943,11
13,0.05061292468703219,0.07432268928417678,0.004874612204730511,35
