params_lookback,mean,std,min,count
4,0.01373718452543534,0.009764926526205074,0.0054419212974607944,29
8,0.03127002790570259,0.030964993988086397,0.008045688271522522,10
13,0.016824569979993004,0.014336116309929729,0.004233972169458866,36
