params_units,mean,std,min,count
8,0.010781487711938098,0.015128981851205842,0.0026760452892631292,16
16,0.006035652011632919,0.0017168316965266682,0.0041688778437674046,9
32,0.005720017342828215,0.0036758997282592193,0.001973360078409314,50
