dropout_bin,mean,std,min,count
0.10-0.20,0.061651491839438674,0.09401592022454633,0.011133159510791302,10
0.20-0.30,0.07564653017159019,0.119796811734695,0.0064519355073571205,14
0.30-0.40,0.04412711361472152,0.0460275197321856,0.00494798319414258,38
0.40-0.50,0.08488975669472264,0.19377775228547872,0.007526781875640154,13
