lr_bin,mean,std,min,count
1e-4-3e-4,0.004920452731312253,0.0028393967095751388,0.002829698147252202,32
3e-4-6e-4,0.004570299158028017,0.0015894945238186606,0.0025088514667004347,24
6e-4-1e-3,0.004693499839815654,0.0022139067766269323,0.002365747233852744,19
