lr_bin,mean,std,min,count
1e-4-3e-4,0.014549749980991086,0.013377828629945685,0.005474235396832228,30
3e-4-6e-4,0.016854728975643715,0.020328804002632126,0.005963745526969433,15
6e-4-1e-3,0.010389305697754026,0.00744181129766306,0.00480309035629034,30
