lr_bin,mean,std,min,count
1e-4-3e-4,0.015183649129337735,0.05087925711601536,0.0024657933972775936,27
3e-4-6e-4,0.0044749504149270555,0.0020048841443011237,0.0016084712697193027,30
6e-4-1e-3,0.00416289827424205,0.0015500994633878475,0.0020617994014173746,18
