number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.004460491705685854,2026-08-06 04:50:49.540138,2026-08-06 04:50:55.601192,0 days 00:00:06.061054,8,0.44353177303829106,4,0.00039437190007917316,Adam,16,113,COMPLETE
1,0.008029960095882416,2026-08-06 04:50:55.601555,2026-08-06 04:50:58.174680,0 days 00:00:02.573125,16,0.20824412106668766,8,0.0008150633462848516,RMSprop,16,50,COMPLETE
2,0.0045280782505869865,2026-08-06 04:50:58.175088,2026-08-06 04:51:00.534284,0 days 00:00:02.359196,8,0.2599390881423603,4,0.0009290077839892167,Adam,32,29,COMPLETE
3,0.005856277886778116,2026-08-06 04:51:00.534962,2026-08-06 04:51:09.788151,0 days 00:00:09.253189,8,0.31973208157434296,13,0.0001339429342809556,Adam,16,150,COMPLETE
4,0.004088470712304115,2026-08-06 04:51:09.788510,2026-08-06 04:51:16.663180,0 days 00:00:06.874670,8,0.4207162639369397,8,0.0002999927671354303,RMSprop,16,114,COMPLETE
5,0.004475811030715704,2026-08-06 04:51:16.663526,2026-08-06 04:51:21.215074,0 days 00:00:04.551548,8,0.4211414598551777,8,0.00019865683962736895,RMSprop,32,68,COMPLETE
6,0.013587524183094501,2026-08-06 04:51:21.215470,2026-08-06 04:51:23.543882,0 days 00:00:02.328412,8,0.31469980793305463,13,0.0001218768458768155,Adam,32,26,COMPLETE
7,0.004468358587473631,2026-08-06 04:51:23.544238,2026-08-06 04:51:26.389323,0 days 00:00:02.845085,8,0.28791032294363683,4,0.0005618445324204253,RMSprop,16,46,COMPLETE
8,0.006952153518795967,2026-08-06 04:51:26.389753,2026-08-06 04:51:32.867016,0 days 00:00:06.477263,8,0.36003678579284315,4,0.00014227845460364243,Adam,16,122,COMPLETE
9,0.004409591667354107,2026-08-06 04:51:32.867377,2026-08-06 04:51:36.053251,0 days 00:00:03.185874,8,0.24512262077050542,4,0.0007832489195995397,Adam,32,49,COMPLETE
10,0.006218608468770981,2026-08-06 04:51:36.053614,2026-08-06 04:51:41.576915,0 days 00:00:05.523301,16,0.10215672966056244,8,0.00026534232523640016,RMSprop,8,133,COMPLETE
11,0.0051747579127550125,2026-08-06 04:51:41.577308,2026-08-06 04:51:45.809118,0 days 00:00:04.231810,16,0.2127050248961907,8,0.0004165931832570657,RMSprop,8,97,COMPLETE
12,0.007844089530408382,2026-08-06 04:51:45.809471,2026-08-06 04:51:48.974749,0 days 00:00:03.165278,8,0.1556846352851668,4,0.0002752323656397463,RMSprop,32,50,COMPLETE
13,0.004767730366438627,2026-08-06 04:51:48.975148,2026-08-06 04:51:51.927501,0 days 00:00:02.952353,8,0.380435881094632,8,0.0005847646405072256,Adam,32,26,COMPLETE
14,0.030570844188332558,2026-08-06 04:51:51.928225,2026-08-06 04:51:54.365378,0 days 00:00:02.437153,16,0.23465983848300162,13,0.0001974476953266549,Adam,8,16,COMPLETE
15,0.005466324742883444,2026-08-06 04:51:54.365750,2026-08-06 04:51:57.731496,0 days 00:00:03.365746,8,0.3831778398556813,4,0.0005973600717609164,RMSprop,16,54,COMPLETE
16,0.005065023899078369,2026-08-06 04:51:57.731950,2026-08-06 04:52:03.387734,0 days 00:00:05.655784,8,0.184590642812121,8,0.00035191346454532807,RMSprop,32,85,COMPLETE
17,0.005558139178901911,2026-08-06 04:52:03.388083,2026-08-06 04:52:12.730246,0 days 00:00:09.342163,8,0.33673639259497656,8,0.00020484110030768893,Adam,16,150,COMPLETE
18,0.0028747052419930696,2026-08-06 04:52:12.730630,2026-08-06 04:52:14.631877,0 days 00:00:01.901247,16,0.2832718757066658,4,0.0007309385173884231,RMSprop,32,32,COMPLETE
19,0.00970741081982851,2026-08-06 04:52:14.632262,2026-08-06 04:52:16.380416,0 days 00:00:01.748154,16,0.42158848229166407,13,0.0005238589444250543,RMSprop,8,29,COMPLETE
20,0.005245572421699762,2026-08-06 04:52:16.380775,2026-08-06 04:52:21.436960,0 days 00:00:05.056185,16,0.28775461405375863,8,0.00029319625685531324,RMSprop,32,116,COMPLETE
21,0.0059145791456103325,2026-08-06 04:52:21.437332,2026-08-06 04:52:23.729523,0 days 00:00:02.292191,16,0.2608504539851659,4,0.0007393445893270058,RMSprop,32,46,COMPLETE
22,0.007591417990624905,2026-08-06 04:52:23.729874,2026-08-06 04:52:26.283954,0 days 00:00:02.554080,16,0.13448335533766623,4,0.0009875554791512475,RMSprop,32,55,COMPLETE
23,0.005577140022069216,2026-08-06 04:52:26.284322,2026-08-06 04:52:30.020409,0 days 00:00:03.736087,16,0.23554242842558776,4,0.0004494957212694393,Adam,32,89,COMPLETE
24,0.008430883288383484,2026-08-06 04:52:30.020893,2026-08-06 04:52:32.985470,0 days 00:00:02.964577,8,0.17919915220735588,4,0.0007157479124871045,RMSprop,32,47,COMPLETE
25,0.003422966692596674,2026-08-06 04:52:32.985848,2026-08-06 04:52:36.482496,0 days 00:00:03.496648,8,0.3600091016222875,4,0.0004757044289677724,RMSprop,16,60,COMPLETE
26,0.004208817612379789,2026-08-06 04:52:36.482879,2026-08-06 04:52:39.408965,0 days 00:00:02.926086,16,0.3924326166660563,4,0.0004818596989840682,RMSprop,16,69,COMPLETE
27,0.005478215403854847,2026-08-06 04:52:39.409478,2026-08-06 04:52:43.529184,0 days 00:00:04.119706,8,0.3516490893908634,4,0.00036166901690957087,RMSprop,16,73,COMPLETE
28,0.003463369095697999,2026-08-06 04:52:43.529570,2026-08-06 04:52:49.327119,0 days 00:00:05.797549,16,0.4496208031741885,13,0.00023862400046557257,RMSprop,16,150,COMPLETE
29,0.013843541033565998,2026-08-06 04:52:49.327480,2026-08-06 04:52:55.237293,0 days 00:00:05.909813,16,0.32096388193298986,13,0.0002348843768204621,RMSprop,16,150,COMPLETE
30,0.009253265336155891,2026-08-06 04:52:55.237667,2026-08-06 04:52:59.559610,0 days 00:00:04.321943,16,0.44731606511350686,13,0.0001685255033809472,RMSprop,16,106,COMPLETE
31,0.005841921083629131,2026-08-06 04:52:59.559983,2026-08-06 04:53:03.045655,0 days 00:00:03.485672,16,0.416722906610622,13,0.00032457096304653037,RMSprop,16,78,COMPLETE
32,0.0022318081464618444,2026-08-06 04:53:03.046023,2026-08-06 04:53:07.489076,0 days 00:00:04.443053,16,0.4073761549147012,13,0.00039749447979627,RMSprop,16,107,COMPLETE
33,0.00405899528414011,2026-08-06 04:53:07.489507,2026-08-06 04:53:13.316879,0 days 00:00:05.827372,16,0.4494333950996414,13,0.0003938958454682104,RMSprop,16,150,COMPLETE
34,0.004956346936523914,2026-08-06 04:53:13.318001,2026-08-06 04:53:17.385320,0 days 00:00:04.067319,16,0.406013534826333,13,0.0006492199996394659,RMSprop,16,76,COMPLETE
35,0.003508340334519744,2026-08-06 04:53:17.385706,2026-08-06 04:53:20.574139,0 days 00:00:03.188433,16,0.3692961293632868,13,0.0004913434601897734,RMSprop,16,69,COMPLETE
36,0.0033767332788556814,2026-08-06 04:53:20.574541,2026-08-06 04:53:23.079827,0 days 00:00:02.505286,16,0.4332514756948663,13,0.0008441208653574043,RMSprop,16,52,COMPLETE
37,0.004223729949444532,2026-08-06 04:53:23.080226,2026-08-06 04:53:25.303731,0 days 00:00:02.223505,16,0.4007619587992852,13,0.0009169941115647863,RMSprop,16,42,COMPLETE
38,0.002293035387992859,2026-08-06 04:53:25.304085,2026-08-06 04:53:27.734727,0 days 00:00:02.430642,16,0.42982359299994033,13,0.000859602493491919,RMSprop,16,49,COMPLETE
39,0.0031703119166195393,2026-08-06 04:53:27.735117,2026-08-06 04:53:30.116462,0 days 00:00:02.381345,16,0.4293730015030384,13,0.0008693065202086271,RMSprop,16,46,COMPLETE
40,0.0031745838932693005,2026-08-06 04:53:30.116838,2026-08-06 04:53:35.364067,0 days 00:00:05.247229,16,0.40264866421601153,13,0.0006764500510298281,RMSprop,8,132,COMPLETE
41,0.00501790689304471,2026-08-06 04:53:35.364429,2026-08-06 04:53:38.428015,0 days 00:00:03.063586,16,0.42584312288973264,13,0.0006971223075559822,RMSprop,8,69,COMPLETE
42,0.003824764396995306,2026-08-06 04:53:38.428387,2026-08-06 04:53:41.118123,0 days 00:00:02.689736,16,0.40570743312114543,13,0.0008213890036449177,RMSprop,8,57,COMPLETE
43,0.006555871106684208,2026-08-06 04:53:41.118496,2026-08-06 04:53:44.029292,0 days 00:00:02.910796,16,0.34128879231184495,13,0.0008927332865153349,RMSprop,8,66,COMPLETE
44,0.003672681748867035,2026-08-06 04:53:44.029649,2026-08-06 04:53:47.495705,0 days 00:00:03.466056,16,0.3075379954633803,13,0.0006722999961360052,RMSprop,8,80,COMPLETE
45,0.01048826240003109,2026-08-06 04:53:47.496079,2026-08-06 04:53:49.422922,0 days 00:00:01.926843,16,0.37808060253643855,13,0.00010548450517540006,RMSprop,8,35,COMPLETE
46,0.0024556706193834543,2026-08-06 04:53:49.423290,2026-08-06 04:53:52.384166,0 days 00:00:02.960876,16,0.4305650354621505,13,0.0006289597609622886,RMSprop,16,63,COMPLETE
47,0.004682671744376421,2026-08-06 04:53:52.384523,2026-08-06 04:53:55.279740,0 days 00:00:02.895217,16,0.4345488949205868,13,0.0007798204328917415,RMSprop,16,57,COMPLETE
48,0.00463068438693881,2026-08-06 04:53:55.281169,2026-08-06 04:53:59.265245,0 days 00:00:03.984076,16,0.4140316088875583,13,0.0009853882844564439,Adam,16,63,COMPLETE
49,0.0017067362787202,2026-08-06 04:53:59.265641,2026-08-06 04:54:02.387791,0 days 00:00:03.122150,16,0.3884027230409628,13,0.0005688471905372607,RMSprop,16,66,COMPLETE
50,0.0026869052089750767,2026-08-06 04:54:02.388311,2026-08-06 04:54:05.145534,0 days 00:00:02.757223,16,0.3939932319931234,13,0.0005593117647321518,RMSprop,16,59,COMPLETE
51,0.003724996466189623,2026-08-06 04:54:05.145977,2026-08-06 04:54:08.427205,0 days 00:00:03.281228,16,0.388747381918613,13,0.0005972820203209075,RMSprop,16,73,COMPLETE
52,0.003584763268008828,2026-08-06 04:54:08.427596,2026-08-06 04:54:11.849772,0 days 00:00:03.422176,16,0.3705417515576439,13,0.0005451294917068468,RMSprop,16,77,COMPLETE
53,0.003387913340702653,2026-08-06 04:54:11.850129,2026-08-06 04:54:14.234653,0 days 00:00:02.384524,16,0.39189649340178845,13,0.0006261726499665484,RMSprop,16,47,COMPLETE
54,0.0024341715034097433,2026-08-06 04:54:14.235005,2026-08-06 04:54:17.210903,0 days 00:00:02.975898,16,0.34075345194368134,13,0.00043731229115319414,RMSprop,16,64,COMPLETE
55,0.009083866141736507,2026-08-06 04:54:17.211252,2026-08-06 04:54:18.800820,0 days 00:00:01.589568,16,0.35469154239554623,13,0.00038888286309363043,Adam,16,20,COMPLETE
56,0.003697767620906234,2026-08-06 04:54:18.801206,2026-08-06 04:54:21.977418,0 days 00:00:03.176212,16,0.34089044208004626,13,0.0004390787072500854,RMSprop,16,70,COMPLETE
57,0.006983560044318438,2026-08-06 04:54:21.977772,2026-08-06 04:54:25.328558,0 days 00:00:03.350786,16,0.43724838268196675,13,0.0005309041215023191,RMSprop,16,76,COMPLETE
58,0.0027651796117424965,2026-08-06 04:54:25.328910,2026-08-06 04:54:28.082706,0 days 00:00:02.753796,16,0.30246840410539855,13,0.00056652718521649,RMSprop,16,58,COMPLETE
59,0.007237871643155813,2026-08-06 04:54:28.083166,2026-08-06 04:54:31.232778,0 days 00:00:03.149612,16,0.4117867709175822,8,0.00042750156148542315,Adam,16,61,COMPLETE
60,0.005064807832241058,2026-08-06 04:54:31.233273,2026-08-06 04:54:34.737562,0 days 00:00:03.504289,16,0.3748320049265359,13,0.0003430206407020717,RMSprop,16,80,COMPLETE
61,0.004025363363325596,2026-08-06 04:54:34.738157,2026-08-06 04:54:37.694764,0 days 00:00:02.956607,16,0.30370890023776664,13,0.000566083878732855,RMSprop,16,64,COMPLETE
62,0.003003224730491638,2026-08-06 04:54:37.695137,2026-08-06 04:54:40.329915,0 days 00:00:02.634778,16,0.3264667832409328,13,0.0005031480245593417,RMSprop,16,52,COMPLETE
63,0.0033363038673996925,2026-08-06 04:54:40.330284,2026-08-06 04:54:45.066370,0 days 00:00:04.736086,16,0.2953224975930119,13,0.0004490228567063601,RMSprop,16,116,COMPLETE
64,0.0026634186506271362,2026-08-06 04:54:45.066754,2026-08-06 04:54:47.785473,0 days 00:00:02.718719,16,0.2733782258392446,13,0.0006013880036945305,RMSprop,16,56,COMPLETE
65,0.002823877613991499,2026-08-06 04:54:47.785962,2026-08-06 04:54:50.907673,0 days 00:00:03.121711,16,0.39690639407693235,13,0.000623226391134388,RMSprop,16,68,COMPLETE
66,0.0052181631326675415,2026-08-06 04:54:50.908101,2026-08-06 04:54:54.843557,0 days 00:00:03.935456,16,0.2656919395048755,8,0.00037075912541139,RMSprop,16,89,COMPLETE
67,0.004317049868404865,2026-08-06 04:54:54.844176,2026-08-06 04:54:57.248328,0 days 00:00:02.404152,16,0.2754324390487707,13,0.0007589990317697693,RMSprop,16,48,COMPLETE
68,0.009206153452396393,2026-08-06 04:54:57.248720,2026-08-06 04:55:00.934116,0 days 00:00:03.685396,16,0.2520160041376471,13,0.000465918663576385,RMSprop,16,85,COMPLETE
69,0.00374915124848485,2026-08-06 04:55:00.934519,2026-08-06 04:55:06.071112,0 days 00:00:05.136593,8,0.21373400371720697,13,0.0003121525728189584,RMSprop,16,80,COMPLETE
70,0.006101385690271854,2026-08-06 04:55:06.071473,2026-08-06 04:55:12.250973,0 days 00:00:06.179500,16,0.4198802504726512,13,0.0004118128132988249,Adam,16,150,COMPLETE
71,0.005475013516843319,2026-08-06 04:55:12.251353,2026-08-06 04:55:15.299150,0 days 00:00:03.047797,16,0.3641248324746196,13,0.0005762252512471823,RMSprop,16,62,COMPLETE
72,0.006586634088307619,2026-08-06 04:55:15.299605,2026-08-06 04:55:19.674009,0 days 00:00:04.374404,16,0.3328089811413912,13,0.0005375203243620339,RMSprop,16,106,COMPLETE
73,0.004709654022008181,2026-08-06 04:55:19.674363,2026-08-06 04:55:23.357721,0 days 00:00:03.683358,16,0.3133306319923759,13,0.0004958863526991303,RMSprop,16,86,COMPLETE
74,0.00395024660974741,2026-08-06 04:55:23.358111,2026-08-06 04:55:26.681946,0 days 00:00:03.323835,16,0.3832833923836806,13,0.0006075379455161997,RMSprop,16,74,COMPLETE
